LG	contig	pos	av	Mpos_majority	Mpos_min	Mpos_max	inf_min	orientation	rndm_orientation
1	Contig90533	32397	80.9515	80.9515	80.9515	80.9515	80.919103	unk	neg
6	Contig9054	15142	34.682	34.682	34.682	34.682	34.666858	unk	neg
8	Contig90550	1280	40.811	40.811	40.811	40.811	40.80972	unk	neg
6	Contig90576	6524	38.913	38.913	38.913	38.913	38.906476	unk	pos
8	Contig9058	3210	44.106	44.106	44.106	44.106	44.10279	unk	neg
4	Contig90591	3519	32.46	32.46	32.46	32.46	32.456481	unk	neg
1	Contig906	14726	29.663	29.663	29.663	29.663	29.648274	unk	neg
6	Contig9060	43470	37.362	37.362	37.362	37.362	37.31853	unk	pos
11	Contig90647	6126	46.3905	46.3905	46.3905	46.3905	46.384374	unk	neg
1	Contig90675	22114	80.9515	80.9515	80.9515	80.9515	80.929386	unk	neg
6	Contig90691	4616	30.2935	30.2935	30.2935	30.2935	30.288884	unk	neg
15	Contig90694	26410	34.669	34.669	34.669	34.669	34.64259	unk	neg
4	Contig907	59644	7.6025	7.6025	7.6025	7.6025	7.542856	unk	pos
17	Contig9075	1835	48.443	48.443	48.443	48.443	48.441165	unk	pos
4	Contig90763	7996	29.418	29.418	29.418	29.418	29.410004	unk	pos
13	Contig90787	18903	28.896	28.896	28.896	28.896	28.877097	unk	pos
10	Contig90802	5282	44.3705	44.3705	44.3705	44.3705	44.365218	unk	neg
14	Contig90814	968	25.9883474288943	25.9883474288943	25.9883474288943	25.9883474288943	25.9873794288943	unk	pos
1	Contig9087	44896	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.920603999999999	unk	neg
17	Contig90903	45089	45.2975	45.2975	45.2975	45.2975	45.252411	unk	pos
7	Contig9095	59114	1.61343777484608	1.61343777484608	1.61343777484608	1.61343777484608	1.55432377484608	unk	pos
2	Contig90983	27279	30.1925	30.1925	30.1925	30.1925	30.165221	unk	neg
5	Contig910	53211	24.516	24.516	24.516	24.516	24.462789	unk	pos
10	Contig91005	73832	4.5355	4.5355	4.5355	4.5355	4.461668	unk	pos
1	Contig9101	25716	41.2815	41.2815	41.2815	41.2815	41.255784	unk	neg
10	Contig91044	3304	44.653	44.653	44.653	44.653	44.649696	unk	neg
16	Contig91074	33976	53.9905	53.9905	53.9905	53.6705	53.956524	pos	pos
6	Contig9111	3395	39.195	39.195	39.195	39.195	39.191605	unk	pos
10	Contig91132	33411	44.0875	44.0875	44.0875	44.0875	44.054089	unk	pos
2	Contig91144	14765	35.027	35.027	35.027	35.027	35.012235	unk	neg
9	Contig91154	5517	2.4175	2.4175	2.4175	2.4175	2.411983	unk	neg
17	Contig9116	1987	30.5933348774401	30.5933348774401	30.5933348774401	30.5933348774401	30.5913478774401	unk	pos
16	Contig91207	3096	12.7565	12.7565	12.7565	12.7565	12.753404	unk	pos
16	Contig91231	710	44.2675	44.2675	44.2675	44.2675	44.26679	unk	neg
8	Contig91274	4389	2.1455	2.1455	2.1455	2.1455	2.141111	unk	neg
1	Contig91333	9712	12.85	12.85	12.85	12.85	12.840288	unk	neg
3	Contig91334	7872	33.145	33.145	33.145	33.145	33.137128	unk	pos
15	Contig91352	6445	52.737	52.737	52.737	52.737	52.730555	unk	pos
16	Contig91385	8807	3.4435	3.835	3.4435	3.835	3.826193	neg	pos
2	Contig91386	55802	0.3415	0.3415	0.3415	0.3415	0.285698	unk	pos
13	Contig91398	4943	0	0	0	0	0	unk	neg
2	Contig914	153	45.449	45.449	45.449	45.449	45.448847	unk	pos
3	Contig9140	12225	65.4485	65.4485	65.4485	65.4485	65.436275	unk	pos
10	Contig9141	5254	44.653	44.653	44.653	44.653	44.647746	unk	neg
6	Contig9142	13375	46.7871457066248	46.7871457066248	46.7871457066248	46.7871457066248	46.7737707066248	unk	neg
1	Contig91456	5394	79.728	79.728	79.728	79.728	79.722606	unk	pos
1	Contig91470	17995	12.85	12.85	12.85	12.85	12.832005	unk	pos
1	Contig91471	21137	12.85	12.85	12.85	12.85	12.828863	unk	pos
8	Contig91521	570	54.3805	54.3805	54.3805	54.3805	54.37993	unk	neg
6	Contig91547	141	44.2655	44.2655	44.2655	44.2655	44.265359	unk	pos
10	Contig91555	678	26.8905	26.8905	26.8905	26.8905	26.889822	unk	neg
10	Contig91558	3758	17.901	17.901	17.901	17.901	17.897242	unk	neg
6	Contig91570	32985	55.2685	55.2685	55.2685	55.2685	55.235515	unk	neg
6	Contig91571	7921	55.2685	55.2685	55.2685	55.2685	55.260579	unk	pos
10	Contig9158	27253	0.8665	0.8665	0.8665	0.8665	0.839247	unk	neg
13	Contig91589	2167	25.2575	25.2575	25.2575	25.2575	25.255333	unk	neg
10	Contig91606	3157	32.786	32.786	32.786	32.786	32.782843	unk	pos
11	Contig91610	371	36.041	36.041	36.041	36.041	36.040629	unk	pos
8	Contig91642	1492	37.705	37.705	37.705	37.705	37.703508	unk	neg
1	Contig91689	34891	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.930608999999999	unk	pos
3	Contig91737	6803	61.3595	61.3595	61.3595	61.3595	61.352697	unk	pos
10	Contig9175	41942	27.791	27.791	27.791	27.791	27.749058	unk	neg
1	Contig9176	13134	26.1888629700653	26.1888629700653	26.1888629700653	26.1888629700653	26.1757289700653	unk	neg
1	Contig91761	30357	65.7415	65.7415	65.7415	65.7415	65.711143	unk	pos
9	Contig91772	209	41.8195	41.8195	41.8195	41.8195	41.819291	unk	pos
5	Contig91796	22914	50.847	51.5745	50.847	51.5745	51.551586	neg	neg
5	Contig91812	351	21.9255	21.9255	21.9255	21.9255	21.925149	unk	neg
1	Contig91818	20951	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.944548999999999	unk	pos
4	Contig91839	19091	7.6025	7.6025	7.6025	7.6025	7.583409	unk	pos
5	Contig91853	644	45.4105	45.4105	45.4105	45.4105	45.409856	unk	pos
15	Contig91866	5364	1.9025	1.9025	1.9025	1.9025	1.897136	unk	neg
2	Contig91896	4103	69.9045	69.9045	69.9045	69.9045	69.900397	unk	neg
9	Contig91899	4311	17.0985	17.0985	17.0985	17.0985	17.094189	unk	neg
17	Contig91999	41688	1.4505	1.4505	1.4505	1.4505	1.408812	unk	pos
8	Contig92027	79155	54.086	54.086	54.086	54.086	54.006845	unk	neg
9	Contig92038	16199	2.4175	2.4175	2.4175	2.4175	2.401301	unk	pos
16	Contig92080	3849	18.342	18.342	18.342	18.342	18.338151	unk	neg
4	Contig92090	17960	6.655	6.655	6.655	6.655	6.63704	unk	pos
10	Contig92116	12606	17.901	17.901	17.901	17.901	17.888394	unk	neg
12	Contig92159	37844	46.1125	46.1125	46.1125	46.1125	46.074656	unk	neg
1	Contig9216	1455	51.1485	51.1485	51.1485	51.1485	51.147045	unk	pos
15	Contig92171	5119	1.9025	1.9025	1.9025	1.9025	1.897381	unk	pos
9	Contig9228	34969	3.8425	3.8425	3.8425	3.8425	3.807531	unk	pos
17	Contig92286	15537	0.5915	0.5915	0.5915	0.5915	0.575963	unk	neg
10	Contig923	35005	13.637097199341	13.637097199341	13.637097199341	13.637097199341	13.602092199341	unk	pos
15	Contig92302	11036	8.74	8.74	8.74	8.74	8.728964	unk	pos
10	Contig92308	11072	6.2775	6.2775	6.2775	6.2775	6.266428	unk	pos
10	Contig92309	979	41.601	41.601	41.601	41.601	41.600021	unk	pos
17	Contig92314	6800	42.3425	42.3425	42.3425	42.3425	42.3357	unk	neg
3	Contig92332	132	38.8815	38.8815	38.8815	38.8815	38.881368	unk	neg
2	Contig92336	6814	23.687	23.687	23.687	23.687	23.680186	unk	pos
1	Contig92340	2523	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.962976999999999	unk	pos
10	Contig92342	74653	41.5745104215308	41.5745104215308	41.5745104215308	41.5745104215308	41.4998574215308	unk	neg
3	Contig924	16230	38.3115	38.3115	38.3115	38.3115	38.29527	unk	pos
1	Contig9241	7050	48.625	48.625	48.625	48.625	48.61795	unk	neg
14	Contig92426	6349	10.2385	10.2385	10.2385	10.2385	10.232151	unk	pos
2	Contig9243	43916	45.168	45.168	45.168	45.168	45.124084	unk	neg
9	Contig92453	5126	18.6395	18.6395	18.6395	18.6395	18.634374	unk	pos
5	Contig92465	7300	51.5745	51.5745	51.5745	51.5745	51.5672	unk	neg
11	Contig92475	22312	52.3195	52.3195	52.3195	52.3195	52.297188	unk	pos
12	Contig92500	14035	33.904	33.904	33.904	33.904	33.889965	unk	pos
3	Contig92502	28311	54.057	54.057	54.057	54.057	54.028689	unk	neg
4	Contig92535	2276	1.5085	1.5085	1.5085	1.5085	1.506224	unk	pos
7	Contig92542	2446	40.339	40.339	40.339	40.339	40.336554	unk	neg
4	Contig92544	2074	1.5085	1.5085	1.5085	1.5085	1.506426	unk	pos
8	Contig92545	15990	22.103	22.103	22.103	22.103	22.08701	unk	neg
15	Contig92562	4019	6.157	6.157	6.157	6.157	6.152981	unk	neg
11	Contig92599	1037	52.908	52.908	52.908	52.908	52.906963	unk	neg
2	Contig92616	863	76.3745	76.3745	76.3745	76.3745	76.373637	unk	pos
17	Contig9263	50434	55.1415	55.1415	55.1415	55.1415	55.091066	unk	pos
2	Contig92640	70976	46.2925	46.2925	46.2925	46.2925	46.221524	unk	pos
2	Contig9268	12531	42.9175	42.9175	42.9175	42.9175	42.904969	unk	pos
1	Contig92682	248	55.9148173403414	55.9148173403414	55.9148173403414	55.9148173403414	55.9145693403414	unk	pos
2	Contig927	34509	25.9545	25.9545	25.9545	25.5645	25.919991	pos	pos
16	Contig92707	384	55.8855	55.8855	55.8855	55.8855	55.885116	unk	pos
4	Contig92749	23336	32.46	32.46	32.46	32.46	32.436664	unk	neg
14	Contig92776	4421	10.2385	10.2385	10.2385	10.2385	10.234079	unk	pos
7	Contig9280	629	29.165	29.165	29.165	29.165	29.164371	unk	neg
5	Contig92825	21334	29.3765	29.3765	29.3765	29.3765	29.355166	unk	pos
2	Contig92837	14253	45.449	45.449	45.449	45.449	45.434747	unk	pos
1	Contig92842	1340	42.9605	42.9605	42.9605	42.9605	42.95916	unk	pos
12	Contig92848	23583	44.957	44.957	44.957	44.957	44.933417	unk	neg
8	Contig92853	24646	40.811	40.811	40.811	40.811	40.786354	unk	neg
4	Contig92865	18946	54.7785	54.7785	54.7785	54.7785	54.759554	unk	neg
9	Contig92895	10013	51.269	51.269	51.269	51.269	51.258987	unk	pos
2	Contig92899	6476	55.298	55.298	55.298	55.298	55.291524	unk	pos
6	Contig929	7572	44.2655	44.2655	44.2655	44.2655	44.257928	unk	neg
5	Contig92913	14055	0.294	0.294	0.294	0.294	0.279945	unk	neg
5	Contig92914	10188	0.294	0.294	0.294	0.294	0.283812	unk	neg
4	Contig92925	7051	14.9865	14.9865	14.9865	14.9865	14.979449	unk	neg
15	Contig92942	6863	20.852	20.852	20.852	20.852	20.845137	unk	pos
1	Contig92946	35897	28.033	28.033	28.033	28.033	27.997103	unk	pos
1	Contig92985	8899	32.359	32.359	32.359	32.359	32.350101	unk	pos
2	Contig93014	19962	63.457	63.457	63.457	63.457	63.437038	unk	pos
3	Contig93016	6129	25.89	25.89	25.89	25.89	25.883871	unk	neg
1	Contig93040	15382	51.007	51.007	51.007	51.007	50.991618	unk	neg
17	Contig93053	22003	14.2365	14.2365	14.2365	14.2365	14.214497	unk	pos
2	Contig93085	10377	58.6035	58.6035	58.6035	58.6035	58.593123	unk	pos
1	Contig9311	956	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.964543999999999	unk	neg
1	Contig93114	4715	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.960784999999999	unk	pos
3	Contig9315	21036	30.583	30.583	30.583	30.583	30.561964	unk	neg
10	Contig93170	116941	27.791	27.791	27.791	27.791	27.674059	unk	pos
2	Contig932	26161	43.48	43.48	43.48	43.48	43.453839	unk	pos
4	Contig93208	36714	29.418	29.418	29.418	29.418	29.381286	unk	pos
1	Contig93215	10226	42.9605	42.9605	42.9605	42.9605	42.950274	unk	pos
2	Contig93226	19311	19.766	19.766	19.766	19.766	19.746689	unk	pos
9	Contig93243	12191	18.6395	18.6395	18.6395	18.6395	18.627309	unk	pos
2	Contig93313	10820	54.455	54.455	54.455	54.455	54.44418	unk	pos
4	Contig93333	21605	1.5085	1.5085	1.5085	1.5085	1.486895	unk	pos
11	Contig93342	4301	52.908	52.908	52.908	52.908	52.903699	unk	pos
3	Contig9338	50205	63.143	63.143	63.143	63.143	63.092795	unk	pos
14	Contig93381	10728	10.2385	10.2385	10.2385	10.2385	10.227772	unk	pos
3	Contig93433	11347	25.89	25.89	25.89	25.89	25.878653	unk	neg
8	Contig93443	3486	31.7975	31.7975	31.7975	31.7975	31.794014	unk	pos
11	Contig93457	35883	52.908	52.908	52.908	52.908	52.872117	unk	neg
12	Contig93502	2049	46.1125	46.1125	46.1125	46.1125	46.110451	unk	neg
16	Contig9352	2429	2.097	2.097	2.097	2.097	2.094571	unk	neg
11	Contig93617	22273	53.1745	53.1745	53.1745	53.1745	53.152227	unk	pos
4	Contig93643	14794	34.929	34.929	34.929	34.929	34.914206	unk	neg
11	Contig9365	9278	28.01	28.01	28.01	28.01	28.000722	unk	pos
1	Contig9366	22729	32.359	32.359	32.359	32.359	32.336271	unk	pos
15	Contig9368	17934	8.41	8.41	8.41	8.41	8.392066	unk	pos
11	Contig93694	7484	53.1745	53.1745	53.1745	53.1745	53.167016	unk	neg
4	Contig9373	4719	36.5505	36.5505	36.5505	36.5505	36.545781	unk	neg
9	Contig93739	1070	41.8195	41.8195	41.8195	41.8195	41.81843	unk	neg
9	Contig9375	40666	46.571	46.571	46.571	46.571	46.530334	unk	neg
1	Contig93791	32938	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.932561999999999	unk	pos
4	Contig93798	65851	1.5085	1.5085	1.5085	1.5085	1.442649	unk	pos
16	Contig93828	12239	21.402	21.402	21.402	21.402	21.389761	unk	pos
14	Contig9386	31707	0.6785	0.6785	0.6785	0.6785	0.646793	unk	pos
1	Contig93889	101	52.947	52.947	52.947	52.947	52.946899	unk	pos
4	Contig93892	1155	8.3535	8.3535	8.3535	8.3535	8.352345	unk	neg
10	Contig9393	3812	32.786	32.786	32.786	32.786	32.782188	unk	neg
1	Contig93932	5411	42.9605	42.9605	42.9605	42.9605	42.955089	unk	pos
3	Contig93935	20873	24.399	24.399	24.399	24.399	24.378127	unk	pos
3	Contig93945	17202	24.399	24.399	24.399	24.399	24.381798	unk	neg
2	Contig940	10699	14.518	14.518	14.518	14.518	14.507301	unk	pos
1	Contig94027	26243	79.728	79.728	79.728	79.728	79.701757	unk	neg
11	Contig94035	11718	52.908	52.908	52.908	52.908	52.896282	unk	pos
1	Contig94037	16242	37.357	37.357	37.357	37.357	37.340758	unk	neg
9	Contig94051	8109	37.3825	37.3825	37.3825	37.3825	37.374391	unk	neg
12	Contig94055	3297	0	0	0	0	0	unk	neg
16	Contig9408	7545	4.3025	4.3025	4.3025	4.3025	4.294955	unk	pos
2	Contig94107	15838	11.496	11.496	11.496	11.496	11.480162	unk	pos
13	Contig9412	15107	6.326	6.326	6.326	6.326	6.310893	unk	neg
14	Contig94157	33393	0.3875	0.3875	0.3875	0.3875	0.354107	unk	neg
7	Contig94184	19347	25.169	25.169	25.169	25.169	25.149653	unk	pos
16	Contig94188	23857	51.4765	51.4765	51.4765	51.4765	51.452643	unk	pos
13	Contig94206	5413	20.9445	20.9445	20.9445	20.9445	20.939087	unk	neg
1	Contig94217	9281	41.561	41.561	41.561	41.561	41.551719	unk	neg
13	Contig94249	30447	34.882	34.882	34.882	34.882	34.851553	unk	neg
13	Contig94255	1151	25.8425	25.8425	25.8425	25.8425	25.841349	unk	neg
2	Contig9427	223	38.415	38.6965	38.415	38.6965	38.696277	neg	pos
11	Contig94274	16116	39.6535	39.6535	39.6535	39.6535	39.637384	unk	pos
1	Contig94320	1634	66.5845	66.5845	66.5845	66.5845	66.582866	unk	pos
11	Contig94322	10834	52.602	52.602	52.602	52.602	52.591166	unk	neg
5	Contig94325	12014	21.334	21.334	21.334	21.334	21.321986	unk	neg
2	Contig94331	21349	85.7215	85.7215	85.7215	85.7215	85.700151	unk	pos
10	Contig94350	3981	0.8665	0.8665	0.8665	0.8665	0.862519	unk	pos
4	Contig94376	11751	7.6025	7.6025	7.6025	7.6025	7.590749	unk	pos
10	Contig94389	32184	33.4435	33.4435	33.4435	33.4435	33.411316	unk	pos
6	Contig94393	1425	55.892	55.892	55.892	55.892	55.890575	unk	neg
5	Contig94418	1921	42.2	42.2	42.2	42.2	42.198079	unk	pos
17	Contig94435	26258	37.592	37.592	37.592	37.592	37.565742	unk	neg
1	Contig9447	21717	31.0895	31.0895	31.0895	31.0895	31.067783	unk	pos
1	Contig94473	18968	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.946531999999999	unk	neg
1	Contig94492	26031	28.952	28.952	28.952	28.952	28.925969	unk	neg
4	Contig94515	1358	4.941	4.941	4.941	4.941	4.939642	unk	neg
1	Contig94569	12506	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.952993999999999	unk	neg
4	Contig94585	1220	1.5085	1.5085	1.5085	1.5085	1.50728	unk	pos
2	Contig94596	60027	14.209	14.209	14.209	14.209	14.148973	unk	neg
5	Contig946	23398	32.1585	32.1585	32.1585	32.1585	32.135102	unk	neg
12	Contig94650	5936	32.785	32.785	32.785	32.785	32.779064	unk	pos
1	Contig94658	7812	27.711	27.711	27.711	27.711	27.703188	unk	pos
15	Contig94661	51257	9.781	9.781	9.781	9.781	9.729743	unk	neg
6	Contig94668	645	41.447	41.447	41.447	41.447	41.446355	unk	neg
17	Contig94700	2074	14.2365	14.2365	14.2365	14.2365	14.234426	unk	pos
17	Contig94701	3269	13.306	13.306	13.306	13.306	13.302731	unk	pos
6	Contig94726	29510	33.837	33.837	33.837	33.837	33.80749	unk	pos
11	Contig94732	20047	52.3195	52.3195	52.3195	52.3195	52.299453	unk	neg
9	Contig94751	33688	10.5035	10.5035	10.5035	10.5035	10.469812	unk	neg
5	Contig94766	8499	19.5575	19.5575	19.5575	19.5575	19.549001	unk	neg
5	Contig9480	3077	13.9415	13.9415	13.9415	13.9415	13.938423	unk	pos
9	Contig94834	47227	2.4175	2.4175	2.4175	2.4175	2.370273	unk	neg
9	Contig94883	41161	6.9465	6.9465	6.9465	6.9465	6.905339	unk	pos
9	Contig94884	2611	6.3785	6.3785	6.3785	6.3785	6.375889	unk	neg
3	Contig949	109900	30.583	30.583	30.583	30.583	30.4731	unk	pos
1	Contig94918	14898	80.9515	80.9515	80.9515	80.9515	80.936602	unk	pos
5	Contig94943	12565	45.082	45.082	45.082	45.082	45.069435	unk	neg
16	Contig94962	10567	56.1665	56.1665	56.1665	56.1665	56.155933	unk	pos
13	Contig94967	89	38.829	38.829	38.829	38.829	38.828911	unk	neg
9	Contig9497	7188	55.05	55.05	55.05	55.05	55.042812	unk	neg
10	Contig94982	11201	23.6735	23.6735	23.6735	23.6735	23.662299	unk	pos
6	Contig94983	3882	42.291	42.291	42.291	42.291	42.287118	unk	neg
6	Contig94992	9249	46.5235	46.5235	46.5235	46.5235	46.514251	unk	neg
15	Contig95009	13302	40.0465	40.0465	40.0465	40.0465	40.033198	unk	pos
15	Contig95023	249	56.494	56.494	56.494	56.494	56.493751	unk	pos
4	Contig95030	3003	1.5085	1.5085	1.5085	1.5085	1.505497	unk	pos
14	Contig95051	19472	41.7905	41.7905	41.7905	41.7905	41.771028	unk	neg
17	Contig9511	4460	45.8605	45.8605	45.8605	45.8605	45.85604	unk	neg
1	Contig95113	2480	46.538	46.538	46.538	46.538	46.53552	unk	neg
4	Contig95118	50370	1.5085	1.5085	1.5085	1.359	1.45813	pos	neg
7	Contig95138	14786	20.626	20.626	20.626	20.626	20.611214	unk	pos
10	Contig95146	13949	41.5745104215308	41.5745104215308	41.5745104215308	41.5745104215308	41.5605614215308	unk	pos
17	Contig9515	5459	62.3215	62.3215	62.3215	62.3215	62.316041	unk	pos
15	Contig95150	1411	7.9366413832477	7.9366413832477	7.9366413832477	7.9366413832477	7.9352303832477	unk	pos
16	Contig95153	5745	23.089	23.089	23.089	23.089	23.083255	unk	pos
13	Contig9516	31484	24.974	24.974	24.974	24.974	24.942516	unk	pos
1	Contig95180	3166	21.8705	21.8705	21.8705	21.8705	21.867334	unk	neg
8	Contig95234	16777	35.164	35.164	35.164	35.164	35.147223	unk	pos
10	Contig9525	54625	13.637097199341	13.637097199341	13.637097199341	13.637097199341	13.582472199341	unk	neg
11	Contig95256	8274	52.3195	52.908	52.3195	52.908	52.899726	neg	neg
2	Contig95260	7082	31.07	31.07	31.07	31.07	31.062918	unk	pos
1	Contig95284	33584	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.931915999999999	unk	pos
7	Contig953	18445	12.5715	12.5715	12.5715	12.5715	12.553055	unk	neg
1	Contig95313	4769	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.960730999999999	unk	neg
1	Contig95328	28178	29.3075	29.3075	29.3075	29.3075	29.279322	unk	pos
14	Contig95348	49192	8.8095	8.8095	8.8095	8.8095	8.760308	unk	neg
13	Contig95408	19594	22.5265	22.5265	22.5265	22.5265	22.506906	unk	pos
5	Contig95409	26152	26.52	26.52	26.52	26.52	26.493848	unk	neg
6	Contig95455	61223	34.682	34.682	34.682	34.682	34.620777	unk	neg
13	Contig9546	9810	50.6885	50.6885	50.6885	50.6885	50.67869	unk	neg
10	Contig9547	3090	43.373	43.373	43.373	43.373	43.36991	unk	neg
13	Contig95473	30526	1.8645	1.8645	1.8645	1.8645	1.833974	unk	neg
4	Contig95489	19540	1.5085	1.5085	1.5085	1.5085	1.48896	unk	neg
13	Contig955	785	39.3935	39.3935	39.3935	39.3935	39.392715	unk	pos
3	Contig95524	22885	26.7695	26.7695	26.7695	26.7695	26.746615	unk	neg
5	Contig95539	11420	35.723	35.723	35.723	35.723	35.71158	unk	pos
1	Contig95541	21857	22.1525	22.1525	22.1525	22.1525	22.130643	unk	neg
11	Contig95553	2863	0.3505	1.1545	0.3505	3.5705	1.151637	neg	pos
17	Contig956	159804	21.274	21.274	21.274	21.274	21.114196	unk	pos
2	Contig95614	21676	64.297	64.297	64.297	64.0165	64.275324	pos	pos
4	Contig95629	212	25.314	25.314	25.314	25.314	25.313788	unk	neg
13	Contig95658	31111	20.9445	20.9445	20.9445	20.9445	20.913389	unk	pos
1	Contig95674	37024	42.9605	42.9605	42.9605	42.9605	42.923476	unk	pos
2	Contig9568	7235	1.2045	1.2045	1.2045	1.2045	1.197265	unk	pos
2	Contig95686	3319	62.6165	62.6165	62.6165	62.6165	62.613181	unk	pos
12	Contig95743	17422	6.821	6.821	6.821	6.821	6.803578	unk	pos
12	Contig9575	3279	29.627	29.627	29.627	29.627	29.623721	unk	neg
17	Contig95762	11117	45.8605	45.8605	45.8605	45.8605	45.849383	unk	pos
1	Contig95783	494	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.965005999999999	unk	pos
6	Contig958	21454	52.1655	52.1655	52.1655	52.1655	52.144046	unk	pos
1	Contig9580	10615	50.726	50.726	50.726	50.726	50.715385	unk	pos
12	Contig9583	18214	33.904	33.904	33.904	33.904	33.885786	unk	pos
3	Contig9584	1574	0.00950000000000001	0.00950000000000001	0.00950000000000001	0.00950000000000001	0.00792600000000001	unk	neg
11	Contig95871	6838	38.062	38.062	38.062	38.062	38.055162	unk	neg
16	Contig95874	56577	23.089	23.089	23.089	23.089	23.032423	unk	pos
14	Contig959	215055	24.035	24.035	24.035	24.035	23.819945	unk	neg
2	Contig95916	4343	76.9735	76.9735	76.9735	76.9735	76.969157	unk	neg
8	Contig95919	9467	20.376	20.376	20.376	20.376	20.366533	unk	neg
2	Contig95924	15206	52.486	52.486	52.486	52.486	52.470794	unk	neg
4	Contig95929	221	0.2675	0.2675	0.2675	0.2675	0.267279	unk	pos
1	Contig95956	1380	69.4585	69.4585	69.4585	69.4585	69.45712	unk	neg
15	Contig95966	3007	34.669	34.669	34.669	34.669	34.665993	unk	pos
7	Contig9598	61990	36.588	36.588	36.588	36.588	36.52601	unk	pos
